Age,Workclass,fnlwgt,maritial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hour_per_week,native country,class,education
38, Self_emp_not_inc,41591, Never_married, Craft_repair, Not_in_family, Amer_Indian_Eskimo, Male,0,0,30, United_States,<=50, Bachelors
34, Private,176185, Never_married, Exec_managerial, Not_in_family, White, Male,0,1741,40, United_States,<=50, Bachelors
35, Private,114765, Divorced, Sales, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
71, ?,177906, Married_civ_spouse, ?, Husband, White, Male,0,0,10, United_States,>50K, Bachelors
49, Private,281647, Married_civ_spouse, Sales, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
57, Self_emp_not_inc,27385, Married_civ_spouse, Sales, Husband, White, Male,0,0,10, United_States,<=50, Bachelors
43, Private,221172, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,24, United_States,>50K, Bachelors
60, Private,93997, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,45, United_States,>50K, Bachelors
35, Private,143058, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
42, Private,149210, Married_civ_spouse, Prof_specialty, Husband, White, Male,7298,0,45, United_States,>50K, Bachelors
55, Federal_gov,174533, Separated, Other_service, Unmarried, White, Female,0,0,72, ?,<=50, Bachelors
58, Self_emp_not_inc,131991, Never_married, Farming_fishing, Own_child, White, Male,0,0,72, United_States,<=50, Bachelors
36, Private,74791, Married_civ_spouse, Sales, Wife, White, Male,0,0,60, ?,<=50, Bachelors
45, Private,267967, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
44, Private,210648, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
30, Private,114912, Married_civ_spouse, Exec_managerial, Husband, White, Male,3103,0,60, United_States,>50K, Bachelors
58, Federal_gov,139290, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
43, State_gov,241506, Divorced, Prof_specialty, Unmarried, White, Female,1506,0,36, United_States,<=50, Bachelors
26, Private,66638, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,50, United_States,<=50, Bachelors
39, Private,53926, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
28, Federal_gov,53147, Never_married, Exec_managerial, Not_in_family, Black, Male,0,0,40, United_States,<=50, Bachelors
44, Private,202872, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,45, United_States,<=50, Bachelors
56, Federal_gov,156229, Married_civ_spouse, Exec_managerial, Husband, White, Male,7688,0,40, United_States,>50K, Bachelors
30, Private,154568, Married_civ_spouse, Craft_repair, Husband, Asian_Pac_Islander, Male,0,0,36, Vietnam,>50K, Bachelors
23, Private,132300, Never_married, Sales, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
48, Self_emp_not_inc,107231, Married_civ_spouse, Exec_managerial, Husband, White, Male,99999,0,50, United_States,>50K, Bachelors
23, Private,615367, Never_married, Sales, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
44, Private,192225, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
38, Private,125933, Separated, Exec_managerial, Not_in_family, White, Male,27828,0,45, United_States,>50K, Bachelors
30, Private,110622, Divorced, Exec_managerial, Not_in_family, Asian_Pac_Islander, Female,0,0,40, China,<=50, Bachelors
49, Private,50748, Widowed, Prof_specialty, Unmarried, White, Female,1506,0,35, United_States,<=50, Bachelors
37, State_gov,117651, Never_married, Prof_specialty, Other_relative, White, Male,0,0,40, United_States,<=50, Bachelors
66, Private,134130, Widowed, Other_service, Not_in_family, White, Male,0,0,12, United_States,<=50, Bachelors
26, Private,77661, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
62, ?,181014, Married_civ_spouse, ?, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
47, Private,170850, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,48, United_States,<=50, Bachelors
33, Private,137088, Married_civ_spouse, Machine_op_inspct, Husband, Other, Male,0,0,40, Ecuador,<=50, Bachelors
40, Private,116632, Never_married, Sales, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
24, Private,139989, Never_married, Sales, Own_child, Black, Male,0,0,40, United_States,<=50, Bachelors
55, Private,135803, Married_civ_spouse, Exec_managerial, Husband, Other, Male,0,1579,35, India,<=50, Bachelors
25, Private,208881, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
34, Self_emp_not_inc,114185, Divorced, Transport_moving, Not_in_family, White, Male,0,0,50, ?,<=50, Bachelors
55, State_gov,256335, Divorced, Exec_managerial, Unmarried, Black, Male,0,0,40, United_States,<=50, Bachelors
40, Private,215596, Married_spouse_absent, Other_service, Not_in_family, Other, Male,0,0,40, Mexico,<=50, Bachelors
51, Private,171914, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
27, Private,288229, Never_married, Adm_clerical, Own_child, Asian_Pac_Islander, Female,0,0,50, Laos,<=50, Bachelors
43, Self_emp_not_inc,180985, Separated, Craft_repair, Unmarried, White, Male,0,0,35, United_States,<=50, Bachelors
38, Private,184801, Married_civ_spouse, Sales, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
61, ?,42938, Never_married, ?, Not_in_family, White, Male,0,0,7, United_States,>50K, Bachelors
46, Private,389843, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, Germany,>50K, Bachelors
56, Federal_gov,141877, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
30, Private,437825, Married_civ_spouse, Sales, Husband, White, Male,0,0,20, Peru,<=50, Bachelors
50, Private,270194, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
39, Self_emp_inc,117555, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
47, Private,178341, Married_civ_spouse, Sales, Husband, White, Male,4064,0,60, United_States,<=50, Bachelors
62, State_gov,202056, Divorced, Prof_specialty, Not_in_family, White, Male,14084,0,40, United_States,>50K, Bachelors
42, Self_emp_inc,1097453, Married_civ_spouse, Sales, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
53, Self_emp_inc,298215, Married_civ_spouse, Sales, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
41, State_gov,73199, Married_civ_spouse, Exec_managerial, Husband, Asian_Pac_Islander, Male,0,0,40, United_States,<=50, Bachelors
43, Private,221172, Divorced, Exec_managerial, Not_in_family, White, Male,0,0,35, United_States,<=50, Bachelors
32, Self_emp_not_inc,261056, Never_married, Prof_specialty, Own_child, Black, Female,2174,0,60, ?,<=50, Bachelors
43, Private,218309, Divorced, Sales, Not_in_family, White, Female,0,0,50, United_States,<=50, Bachelors
32, Local_gov,114733, Divorced, Prof_specialty, Unmarried, White, Female,0,0,35, United_States,<=50, Bachelors
27, Private,213842, Never_married, Adm_clerical, Own_child, White, Male,0,0,38, United_States,<=50, Bachelors
31, Private,50276, Divorced, Prof_specialty, Not_in_family, White, Male,0,0,60, United_States,<=50, Bachelors
27, Federal_gov,38645, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
23, Private,141272, Never_married, Other_service, Own_child, Black, Female,0,0,30, United_States,<=50, Bachelors
55, Self_emp_not_inc,477867, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
24, Private,267945, Never_married, Adm_clerical, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
52, Private,155983, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
38, Private,103474, Never_married, Tech_support, Not_in_family, White, Female,0,0,45, United_States,<=50, Bachelors
38, Private,38312, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,65, United_States,>50K, Bachelors
40, Private,260761, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, Mexico,<=50, Bachelors
32, State_gov,190577, Never_married, Prof_specialty, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
40, Private,91959, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,46, United_States,>50K, Bachelors
35, Self_emp_inc,186845, Married_civ_spouse, Sales, Own_child, White, Male,5178,0,50, United_States,>50K, Bachelors
45, Private,262802, Divorced, Exec_managerial, Unmarried, White, Female,0,0,40, United_States,<=50, Bachelors
43, Private,219424, Never_married, Exec_managerial, Not_in_family, Black, Female,0,0,50, United_States,>50K, Bachelors
54, Private,186117, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
47, Self_emp_not_inc,479611, Divorced, Sales, Not_in_family, White, Male,0,0,50, United_States,<=50, Bachelors
62, Private,176839, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,38, United_States,<=50, Bachelors
36, Self_emp_inc,184456, Never_married, Tech_support, Not_in_family, White, Male,27828,0,55, United_States,>50K, Bachelors
33, Private,179509, Married_civ_spouse, Handlers_cleaners, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
54, Private,291755, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
25, ?,100903, Married_civ_spouse, ?, Wife, White, Female,0,0,25, United_States,<=50, Bachelors
34, Private,159322, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
40, Private,262872, Never_married, Adm_clerical, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
44, Private,43711, Never_married, Other_service, Not_in_family, White, Male,0,0,48, United_States,<=50, Bachelors
34, Private,346034, Never_married, Other_service, Not_in_family, White, Male,0,0,40, El_Salvador,<=50, Bachelors
47, Private,110669, Separated, Prof_specialty, Unmarried, White, Female,0,0,50, United_States,<=50, Bachelors
45, Private,261278, Married_civ_spouse, Prof_specialty, Wife, Asian_Pac_Islander, Female,5178,0,40, Philippines,>50K, Bachelors
28, Private,285294, Married_civ_spouse, Sales, Wife, Black, Female,15024,0,45, United_States,>50K, Bachelors
46, Self_emp_inc,168796, Married_civ_spouse, Sales, Husband, White, Male,0,0,55, United_States,<=50, Bachelors
29, Private,406826, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,45, United_States,<=50, Bachelors
40, Self_emp_inc,475322, Separated, Craft_repair, Own_child, White, Male,0,0,50, United_States,<=50, Bachelors
23, Private,125525, Never_married, Prof_specialty, Own_child, White, Male,0,0,42, United_States,<=50, Bachelors
61, ?,60641, Never_married, ?, Not_in_family, White, Female,0,0,45, United_States,<=50, Bachelors
26, Private,89326, Never_married, Sales, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
30, Private,108247, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
23, Private,117363, Never_married, Adm_clerical, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
55, Self_emp_not_inc,170166, Married_civ_spouse, Exec_managerial, Wife, White, Female,0,0,25, United_States,<=50, Bachelors
24, Private,72119, Never_married, Adm_clerical, Own_child, White, Male,2202,0,30, United_States,<=50, Bachelors
24, State_gov,257621, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,20, United_States,<=50, Bachelors
44, Self_emp_inc,118212, Married_civ_spouse, Exec_managerial, Husband, White, Male,99999,0,70, United_States,>50K, Bachelors
27, Private,259840, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,45, United_States,<=50, Bachelors
73, ?,131982, Married_civ_spouse, ?, Husband, Asian_Pac_Islander, Male,0,0,5, Vietnam,<=50, Bachelors
59, Private,170104, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,1977,50, United_States,>50K, Bachelors
35, Private,140915, Never_married, Sales, Own_child, Asian_Pac_Islander, Male,0,1590,40, South,<=50, Bachelors
23, Private,117767, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
32, Private,74883, Never_married, Tech_support, Not_in_family, Asian_Pac_Islander, Female,0,0,40, Philippines,<=50, Bachelors
44, Local_gov,144778, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
23, Private,177787, Never_married, Sales, Own_child, White, Female,0,0,30, England,<=50, Bachelors
44, Private,162108, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,45, United_States,<=50, Bachelors
30, Local_gov,168387, Never_married, Exec_managerial, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
45, Private,38950, Never_married, Craft_repair, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
38, Private,105150, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
25, Private,97789, Never_married, Sales, Own_child, White, Male,0,0,50, United_States,<=50, Bachelors
39, Private,342448, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,45, United_States,<=50, Bachelors
34, Private,127610, Never_married, Prof_specialty, Own_child, White, Female,0,0,15, United_States,<=50, Bachelors
38, Private,296212, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,45, United_States,<=50, Bachelors
42, Private,182108, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,35, United_States,<=50, Bachelors
52, Private,113094, Separated, Adm_clerical, Unmarried, White, Female,0,1092,40, United_States,<=50, Bachelors
29, Private,278637, Married_civ_spouse, Sales, Husband, White, Male,3103,0,45, United_States,>50K, Bachelors
29, Private,188729, Never_married, Adm_clerical, Not_in_family, White, Female,0,0,45, United_States,<=50, Bachelors
24, Private,72143, Never_married, Sales, Not_in_family, White, Female,0,0,20, United_States,<=50, Bachelors
38, Self_emp_not_inc,152621, Married_civ_spouse, Farming_fishing, Husband, White, Male,0,0,99, United_States,<=50, Bachelors
28, Private,59335, Married_civ_spouse, Adm_clerical, Other_relative, White, Female,0,0,15, United_States,<=50, Bachelors
28, Private,52603, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
30, Private,115426, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
44, Private,35910, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,1902,56, United_States,>50K, Bachelors
36, Local_gov,95462, Divorced, Prof_specialty, Unmarried, White, Female,0,0,40, United_States,<=50, Bachelors
38, Self_emp_inc,189679, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
56, Self_emp_not_inc,119069, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
35, Private,265662, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
38, Private,114591, Married_civ_spouse, Prof_specialty, Wife, White, Female,15024,0,40, United_States,>50K, Bachelors
45, Federal_gov,380127, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
22, Private,210781, Never_married, Adm_clerical, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
23, Private,409230, Never_married, Sales, Not_in_family, White, Male,0,0,25, United_States,<=50, Bachelors
43, Self_emp_not_inc,99220, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
